LAKE,Date,Date2,TreatmentNewLabel,TreatmentOldLabel,Repl_1_3,Reading_a_b_c,VolFiltered_L,ExtractVol_mL,ScanNo,A480,A630C,A645B,A665A,A750,Chl_a_ug_L,CHLB,CHLC,Total_chl,Chl_comment
K,12-May-05,2005-05-12,Integrated,Integrated,1,a,0.25,10.00,,0.09,0.01,0.02,0.08,-0.01,39.27,0.42,4.47,44.16,
K,12-May-05,2005-05-12,Integrated,Integrated,2,a,0.25,10.00,,0.09,0.01,0.01,0.07,-0.01,37.91,-0.13,4.45,42.23,
K,12-May-05,2005-05-12,Surface,Surface,1,a,0.25,10.00,,0.11,0.01,0.02,0.09,-0.01,47.08,0.68,5.70,53.45,
K,12-May-05,2005-05-12,Surface,Surface,2,a,0.25,10.00,,0.11,0.00,0.01,0.09,-0.02,49.02,0.82,6.42,56.25,
K,26-May-05,2005-05-26,Integrated,,1,a,0.25,10.00,,0.05,0.01,0.00,0.05,-0.01,30.83,-3.86,11.39,38.35,
K,26-May-05,2005-05-26,Integrated,,2,a,0.25,10.00,,0.03,-0.01,-0.01,0.03,-0.03,29.14,-3.13,10.66,36.66,
K,26-May-05,2005-05-26,Surface,,1,a,0.25,10.00,,0.04,0.00,0.00,0.04,-0.02,27.45,-2.49,8.08,33.04,
K,26-May-05,2005-05-26,Surface,,2,a,0.25,10.00,,0.04,0.00,0.00,0.05,-0.02,27.97,-3.85,9.53,33.65,
K,08-Jun-05,2005-06-08,Deep,,1,a,0.50,10.00,,0.09,0.04,0.04,0.08,0.02,14.50,-0.43,3.07,17.14,
K,08-Jun-05,2005-06-08,Deep,,2,a,0.50,10.00,,0.10,0.04,0.04,0.09,0.02,14.84,-0.27,3.21,17.78,
K,08-Jun-05,2005-06-08,Integrated,,1,a,0.50,10.00,,0.17,0.05,0.05,0.14,0.02,26.96,-0.52,5.75,32.19,
K,08-Jun-05,2005-06-08,Integrated,,2,a,0.50,10.00,,0.17,0.05,0.06,0.11,0.02,20.99,2.60,6.75,30.34,
K,08-Jun-05,2005-06-08,Surface,,1,a,0.50,10.00,,0.24,0.06,0.07,0.20,0.02,41.95,-0.38,9.06,50.62,
K,08-Jun-05,2005-06-08,Surface,,2,a,0.50,10.00,,0.24,0.06,0.07,0.20,0.01,42.63,-0.20,9.36,51.80,
K,22-Jun-05,2005-06-22,Deep,,1,a,0.75,10.00,,0.04,0.00,0.00,0.02,-0.01,4.60,0.22,0.18,5.00,
K,22-Jun-05,2005-06-22,Deep,,2,a,0.75,10.00,,0.02,-0.02,-0.01,0.01,-0.02,4.06,-0.30,-0.18,3.58,
K,22-Jun-05,2005-06-22,Integrated,,1,a,0.50,10.00,,0.21,0.09,0.09,0.14,0.06,17.92,2.94,7.57,28.44,
K,22-Jun-05,2005-06-22,Integrated,,2,a,0.50,10.00,,0.13,0.03,0.03,0.08,0.01,16.10,0.53,4.10,20.72,
K,22-Jun-05,2005-06-22,Surface,,1,a,0.50,10.00,,0.18,0.03,0.03,0.11,0.01,24.13,-1.66,3.91,26.38,
K,22-Jun-05,2005-06-22,Surface,,2,a,0.50,10.00,,0.16,0.02,0.02,0.10,-0.01,23.90,-0.94,4.84,27.79,
K,06-Jul-05,2005-07-06,Deep,,1,a,0.75,10.00,,0.01,-0.01,-0.01,-0.01,0.00,-0.67,-1.66,-2.03,-4.36,
K,06-Jul-05,2005-07-06,Deep,,2,a,0.75,10.00,,0.01,-0.01,0.00,0.01,-0.01,2.32,0.47,0.10,2.89,
K,06-Jul-05,2005-07-06,Integrated,,1,a,0.75,10.00,,0.01,-0.01,-0.01,0.00,-0.02,2.85,0.00,0.10,2.94,
K,06-Jul-05,2005-07-06,Integrated,,2,a,0.75,10.00,,0.02,0.00,0.00,0.02,0.00,2.74,-0.04,0.29,2.99,
K,06-Jul-05,2005-07-06,Surface,,1,a,0.75,10.00,,0.02,-0.01,-0.01,0.00,-0.02,3.41,0.04,0.48,3.94,
K,06-Jul-05,2005-07-06,Surface,,2,a,0.75,10.00,,0.02,-0.01,-0.01,0.01,-0.01,3.32,-0.03,0.46,3.75,
K,20-Jul-05,2005-07-20,Deep,,1,a,0.75,10.00,,0.04,0.03,0.03,0.05,0.02,4.60,0.22,1.47,6.29,
K,20-Jul-05,2005-07-20,Deep,,2,a,0.75,10.00,,0.06,0.04,0.04,0.07,0.03,6.24,0.01,0.99,7.24,
K,20-Jul-05,2005-07-20,Integrated,,1,a,0.50,10.00,,0.14,0.04,0.05,0.15,0.02,30.29,-0.97,2.98,32.31,
K,20-Jul-05,2005-07-20,Integrated,,2,a,0.50,10.00,,0.14,0.04,0.05,0.15,0.02,30.95,-0.58,2.62,32.99,
K,20-Jul-05,2005-07-20,Surface,,1,a,0.50,10.00,,0.13,0.05,0.05,0.13,0.02,24.76,-0.82,2.25,26.19,
K,20-Jul-05,2005-07-20,Surface,,2,a,0.50,10.00,,0.12,0.04,0.05,0.12,0.02,23.74,-0.80,2.06,25.00,
K,03-Aug-05,2005-08-03,Deep,,1,a,0.25,10.00,,0.05,-0.01,-0.01,0.03,-0.03,27.20,-1.71,7.94,33.42,
K,03-Aug-05,2005-08-03,Deep,,2,a,0.25,10.00,,0.04,-0.01,-0.01,0.02,-0.03,23.10,-1.21,5.11,27.00,
K,03-Aug-05,2005-08-03,Integrated,,1,a,0.25,10.00,,0.07,0.00,0.00,0.05,-0.02,30.62,-2.12,6.98,35.48,
K,03-Aug-05,2005-08-03,Integrated,,2,a,0.25,10.00,,0.05,0.00,0.00,0.03,-0.01,18.16,-1.52,3.94,20.59,
K,03-Aug-05,2005-08-03,Surface,,1,a,0.25,10.00,,0.11,0.02,0.02,0.08,0.00,37.68,-2.85,7.41,42.24,
K,03-Aug-05,2005-08-03,Surface,,2,a,0.25,10.00,,0.10,0.01,0.01,0.07,-0.01,37.13,-2.85,6.64,40.92,
K,17-Aug-05,2005-08-17,Deep,,1,a,0.25,10.00,,0.03,-0.01,-0.01,0.02,-0.02,18.40,-0.80,3.11,20.70,
K,17-Aug-05,2005-08-17,Deep,,2,a,0.25,10.00,,0.03,0.00,0.00,0.03,-0.01,17.48,-0.89,2.68,19.26,
K,17-Aug-05,2005-08-17,Integrated,,1,a,0.25,10.00,,0.14,0.05,0.05,0.14,0.02,54.38,-4.15,7.10,57.33,
K,17-Aug-05,2005-08-17,Integrated,,2,a,0.25,10.00,,0.13,0.04,0.05,0.13,0.02,53.53,-3.56,7.84,57.81,
K,17-Aug-05,2005-08-17,Surface,,1,a,0.25,10.00,,0.10,0.02,0.02,0.10,-0.01,48.10,-2.34,8.66,54.43,
K,17-Aug-05,2005-08-17,Surface,,2,a,0.25,10.00,,0.08,0.00,0.01,0.08,-0.02,42.81,-2.86,5.30,45.26,
K,05-May-06,2006-05-05,Deep,,1,a,0.13,10.00,,0.25,0.05,0.07,0.21,0.02,176.59,-13.84,4.45,167.19,
K,05-May-06,2006-05-05,Deep,,2,a,0.12,10.00,,0.27,0.06,0.07,0.22,0.03,187.11,-14.30,7.41,180.21,
K,05-May-06,2006-05-05,Integrated,,1,a,0.25,10.00,,0.11,0.05,0.06,0.10,0.04,26.46,1.85,0.42,28.73,
K,05-May-06,2006-05-05,Integrated,,2,a,0.25,10.00,,0.07,0.02,0.03,0.07,0.01,27.42,1.82,-0.49,28.75,
K,05-May-06,2006-05-05,Surface,,1,a,0.25,10.00,,0.08,0.03,0.03,0.08,0.02,28.06,0.82,-0.21,28.67,
K,05-May-06,2006-05-05,Surface,,2,a,0.25,10.00,,0.07,0.02,0.03,0.07,0.01,28.07,1.04,0.72,29.83,
K,17-May-06,2006-05-17,Deep,,1,a,0.25,10.00,,0.06,0.01,0.01,0.06,-0.01,29.69,-2.05,4.33,31.97,
K,17-May-06,2006-05-17,Deep,,2,a,0.25,10.00,,0.05,0.01,0.01,0.05,-0.01,28.48,-1.62,4.46,31.31,
K,17-May-06,2006-05-17,Integrated,,1,a,0.25,10.00,,0.11,0.01,0.02,0.11,-0.01,52.91,-3.22,4.81,54.50,
K,17-May-06,2006-05-17,Integrated,,2,a,0.25,10.00,,0.11,0.02,0.02,0.10,0.00,46.57,-4.03,4.60,47.13,
K,17-May-06,2006-05-17,Surface,,1,a,0.25,10.00,,0.12,0.02,0.03,0.12,0.00,55.25,-5.37,5.18,55.05,
K,17-May-06,2006-05-17,Surface,,2,a,0.25,10.00,,0.14,0.02,0.02,0.12,-0.01,57.93,-4.90,6.88,59.91,
K,07-Jun-06,2006-06-07,Deep,,1,a,0.50,10.00,,0.07,0.05,0.06,0.07,0.06,2.12,2.03,-4.40,-0.24,
K,07-Jun-06,2006-06-07,Deep,,2,a,0.50,10.00,,0.05,0.04,0.05,0.05,0.04,1.94,2.23,-3.87,0.30,
K,07-Jun-06,2006-06-07,Integrated,,1,a,0.50,10.00,,0.06,0.04,0.05,0.06,0.04,4.97,1.89,-3.42,3.44,
K,07-Jun-06,2006-06-07,Integrated,,2,a,0.50,10.00,,0.06,0.04,0.05,0.06,0.04,5.22,1.69,-3.65,3.27,
K,07-Jun-06,2006-06-07,Surface,,1,a,0.50,10.00,,0.06,0.03,0.05,0.06,0.04,5.84,1.38,-4.10,3.12,
K,07-Jun-06,2006-06-07,Surface,,2,a,0.50,10.00,,0.09,0.05,0.07,0.09,0.05,7.35,1.98,-3.41,5.92,
K,14-Jun-06,2006-06-14,Deep,,1,a,0.50,10.00,,0.04,0.03,0.04,0.04,0.04,0.25,2.37,-3.90,-1.28,
K,14-Jun-06,2006-06-14,Deep,,2,a,0.50,10.00,,0.04,0.04,0.05,0.05,0.04,0.13,1.97,-4.17,-2.07,
K,14-Jun-06,2006-06-14,Integrated,,1,a,0.50,10.00,,0.05,0.03,0.05,0.05,0.04,2.14,1.78,-3.34,0.58,
K,14-Jun-06,2006-06-14,Integrated,,2,a,0.50,10.00,,0.05,0.04,0.05,0.05,0.04,2.26,2.10,-3.75,0.61,
K,14-Jun-06,2006-06-14,Surface,,1,a,0.50,10.00,,0.05,0.04,0.05,0.05,0.04,2.53,2.06,-4.00,0.60,
K,14-Jun-06,2006-06-14,Surface,,2,a,0.50,10.00,,0.05,0.04,0.05,0.05,0.04,2.63,1.80,-3.75,0.68,
K,28-Jun-06,2006-06-28,Deep,,1,a,1.00,10.00,,0.03,0.02,0.03,0.03,0.02,1.11,0.29,-1.09,0.30,
K,28-Jun-06,2006-06-28,Deep,,2,a,1.00,10.00,,0.02,0.01,0.02,0.02,0.01,0.98,0.64,-0.85,0.76,
K,28-Jun-06,2006-06-28,Integrated,,1,a,0.25,10.00,,0.05,0.01,0.02,0.05,0.01,19.55,2.18,-1.28,20.45,
K,28-Jun-06,2006-06-28,Integrated,,2,a,0.25,10.00,,0.05,0.01,0.02,0.05,0.01,19.31,2.41,-1.31,20.41,
K,28-Jun-06,2006-06-28,Surface,,1,a,0.25,10.00,,0.14,0.03,0.04,0.11,0.02,43.35,-2.61,-2.14,38.60,
K,28-Jun-06,2006-06-28,Surface,,2,a,0.25,10.00,,0.13,0.03,0.04,0.11,0.01,42.22,-1.79,-0.87,39.55,
K,12-Jul-06,2006-07-12,Deep,,1,a,0.25,10.00,,0.04,0.02,0.02,0.04,0.01,11.76,2.58,-1.72,12.61,
K,12-Jul-06,2006-07-12,Deep,,2,a,0.25,10.00,,0.03,0.01,0.02,0.03,0.01,10.79,3.10,-0.65,13.23,
K,12-Jul-06,2006-07-12,Integrated,,1,a,0.25,10.00,,0.08,0.03,0.03,0.08,0.02,28.05,0.56,0.47,29.08,
K,12-Jul-06,2006-07-12,Integrated,,2,a,0.25,10.00,,0.06,0.02,0.03,0.07,0.01,27.75,1.46,-0.53,28.67,
K,12-Jul-06,2006-07-12,Surface,,1,a,0.25,10.00,,0.09,0.03,0.04,0.11,0.01,43.48,-0.21,0.66,43.93,
K,12-Jul-06,2006-07-12,Surface,,2,a,0.25,10.00,,0.09,0.02,0.03,0.10,0.01,42.98,-0.33,0.98,43.63,
K,26-Jul-06,2006-07-26,Deep,,1,a,0.25,10.00,,0.01,0.00,0.01,0.01,0.01,1.61,2.75,-4.06,0.29,
K,26-Jul-06,2006-07-26,Deep,,2,a,0.25,10.00,,0.01,0.00,0.01,1.00,0.01,471.24,-212.29,-70.08,188.86,
K,26-Jul-06,2006-07-26,Integrated,,1,a,0.25,10.00,,0.05,0.02,0.03,0.06,0.02,16.38,0.22,-3.91,12.69,
K,26-Jul-06,2006-07-26,Integrated,,2,a,0.25,10.00,,0.03,0.00,0.01,0.04,0.00,18.22,0.73,-3.39,15.56,
K,26-Jul-06,2006-07-26,Surface,,1,a,0.25,10.00,,0.08,0.02,0.03,0.08,0.01,31.10,-0.18,-1.03,29.89,
K,26-Jul-06,2006-07-26,Surface,,2,a,0.25,10.00,,0.08,0.01,0.02,0.08,0.00,35.15,1.47,0.80,37.42,
K,09-Aug-06,2006-08-09,Deep,,1,a,0.25,10.00,,0.03,0.01,0.01,0.03,0.01,9.43,2.31,-0.10,11.64,
K,09-Aug-06,2006-08-09,Deep,,2,a,0.25,10.00,,0.03,0.01,0.01,0.02,0.00,9.48,2.55,0.30,12.33,
K,09-Aug-06,2006-08-09,Integrated,,1,a,0.25,10.00,,0.07,0.02,0.02,0.08,0.00,36.54,-0.44,2.74,38.84,
K,09-Aug-06,2006-08-09,Integrated,,2,a,0.25,10.00,,0.07,0.02,0.03,0.09,0.00,38.81,-0.78,2.74,40.77,
K,09-Aug-06,2006-08-09,Surface,,1,a,0.25,10.00,,0.81,0.02,0.03,0.10,0.00,44.99,-1.41,2.96,46.54,
K,09-Aug-06,2006-08-09,Surface,,2,a,0.25,10.00,,0.08,0.02,0.03,0.10,0.00,43.56,-1.23,2.50,44.83,
K,23-Aug-06,2006-08-23,Deep,,1,a,0.25,10.00,,0.12,0.03,0.04,0.12,0.02,49.32,-5.48,1.77,45.62,
K,23-Aug-06,2006-08-23,Deep,,2,a,0.25,10.00,,0.12,0.03,0.04,0.12,0.01,49.89,-5.09,1.45,46.25,
K,23-Aug-06,2006-08-23,Integrated,,1,a,0.25,10.00,,0.06,0.02,0.02,0.08,0.01,32.52,-3.24,1.08,30.36,
K,23-Aug-06,2006-08-23,Integrated,,2,a,0.25,10.00,,0.06,0.02,0.25,0.08,0.01,15.62,189.68,-69.01,136.30,
K,23-Aug-06,2006-08-23,Surface,,1,a,0.25,10.00,,0.07,0.03,0.03,0.10,0.02,37.91,-5.42,0.80,33.29,
K,23-Aug-06,2006-08-23,Surface,,2,a,0.25,10.00,,0.06,0.02,0.03,0.09,0.01,35.66,-5.04,1.31,31.93,
K,07-Sep-06,2006-09-07,Deep,,1,a,0.25,10.00,,0.07,0.02,0.03,0.07,0.01,25.06,2.13,-1.22,25.96,
K,07-Sep-06,2006-09-07,Deep,,2,a,0.25,10.00,,0.06,0.01,0.02,0.06,0.01,23.06,2.25,-1.49,23.82,
K,07-Sep-06,2006-09-07,Integrated,,1,a,0.25,10.00,,0.14,0.30,0.04,0.12,0.01,50.13,-29.88,270.21,290.47,
K,07-Sep-06,2006-09-07,Integrated,,2,a,0.25,10.00,,0.12,0.02,0.04,0.11,0.01,47.04,0.25,1.62,48.91,
K,07-Sep-06,2006-09-07,Surface,,1,a,0.25,10.00,,0.15,0.03,0.04,0.15,0.01,64.57,-1.96,2.40,65.02,
K,07-Sep-06,2006-09-07,Surface,,2,a,0.25,10.00,,0.12,0.02,0.03,0.11,0.00,50.30,-0.04,2.28,52.55,
K,21-Sep-06,2006-09-21,Deep,,1,a,0.50,10.00,,0.08,0.02,0.03,0.05,0.02,6.64,1.87,-2.41,6.11,
K,21-Sep-06,2006-09-21,Deep,,2,a,0.50,10.00,,0.07,0.02,0.03,0.05,0.01,7.10,2.01,-2.48,6.63,
K,21-Sep-06,2006-09-21,Integrated,,1,a,0.25,10.00,,0.06,0.03,0.04,0.06,0.03,13.05,3.45,-4.96,11.54,
K,21-Sep-06,2006-09-21,Integrated,,2,a,0.25,10.00,,0.04,0.01,0.03,0.04,0.01,12.93,3.85,-5.79,10.99,
K,21-Sep-06,2006-09-21,Surface,,1,a,0.25,10.00,,0.07,0.02,0.04,0.06,0.02,19.13,2.86,-5.42,16.57,
K,21-Sep-06,2006-09-21,Surface,,2,a,0.25,10.00,,0.06,0.02,0.03,0.06,0.02,16.10,3.58,-4.54,15.13,
K,05-Oct-06,2006-10-05,Deep,,1,a,0.25,10.00,,0.11,0.02,0.04,0.07,0.02,20.73,2.90,-4.77,18.86,
K,05-Oct-06,2006-10-05,Deep,,2,a,0.25,10.00,,0.12,0.03,0.04,0.07,0.03,20.42,3.51,-4.92,19.02,
K,05-Oct-06,2006-10-05,Integrated,,1,a,0.25,10.00,,0.03,0.01,0.02,0.03,0.01,8.92,4.12,-3.49,9.54,
K,05-Oct-06,2006-10-05,Integrated,,2,a,0.25,10.00,,0.02,0.01,0.02,0.03,0.02,7.43,3.37,-4.73,6.07,
K,05-Oct-06,2006-10-05,Surface,,1,a,0.25,10.00,,0.03,0.01,0.02,0.03,0.02,7.42,3.79,-4.70,6.52,
K,05-Oct-06,2006-10-05,Surface,,2,a,0.25,10.00,,0.03,0.02,0.03,0.04,0.02,7.17,4.24,-4.55,6.85,
K,19-Oct-06,2006-10-19,Deep,,1,a,0.25,10.00,,0.02,0.01,0.02,0.02,0.02,4.14,4.60,-5.65,3.09,
K,19-Oct-06,2006-10-19,Deep,,2,a,0.25,10.00,,0.37,0.03,0.04,0.04,0.03,4.41,3.98,-6.51,1.87,
K,19-Oct-06,2006-10-19,Integrated,,1,a,0.25,10.00,,0.04,0.03,0.04,0.04,0.03,4.54,3.94,-6.40,2.08,
K,19-Oct-06,2006-10-19,Integrated,,2,a,0.25,10.00,,0.04,0.03,0.04,0.04,0.03,4.24,4.29,-6.99,1.55,
K,19-Oct-06,2006-10-19,Surface,,1,a,0.25,10.00,,0.03,0.02,0.03,0.03,0.02,4.69,4.33,-4.87,4.15,
K,19-Oct-06,2006-10-19,Surface,,2,a,0.25,10.00,,0.03,0.02,0.03,0.03,0.02,5.03,4.26,-5.74,3.56,
K,02-Nov-06,2006-11-02,Deep,,1,a,0.25,10.00,,0.03,0.01,0.02,0.04,0.01,10.86,0.89,-1.75,10.00,
K,02-Nov-06,2006-11-02,Deep,,2,a,0.25,10.00,,0.03,0.02,0.02,0.04,0.01,11.81,0.77,-1.05,11.54,
K,02-Nov-06,2006-11-02,Integrated,,1,a,0.25,10.00,,0.04,0.02,0.02,0.47,0.01,216.99,-90.50,-29.51,96.98,
K,02-Nov-06,2006-11-02,Integrated,,2,a,0.25,10.00,,0.03,0.01,0.02,0.04,0.01,17.39,0.79,-0.34,17.84,
K,02-Nov-06,2006-11-02,Surface,,1,a,0.25,10.00,,0.04,0.02,0.02,0.05,0.01,15.36,1.72,1.37,18.45,
K,02-Nov-06,2006-11-02,Surface,,2,a,0.25,10.00,,0.04,0.02,0.03,0.05,0.02,15.71,0.68,-0.81,15.58,
K,04-May-07,2007-05-04,Deep,,1,a,0.25,10.00,,0.13,0.02,0.03,0.10,0.01,44.95,0.33,-0.23,45.05,
K,04-May-07,2007-05-04,Deep,,2,a,0.25,10.00,,0.12,0.03,0.04,0.10,0.01,42.34,0.70,1.32,44.36,
K,04-May-07,2007-05-04,Integrated,,1,a,0.25,10.00,,0.04,0.01,0.02,0.04,0.01,13.75,3.47,-3.12,14.10,
K,04-May-07,2007-05-04,Integrated,,2,a,0.25,10.00,,0.03,0.01,0.02,0.03,0.00,14.61,3.21,-1.96,15.86,
K,04-May-07,2007-05-04,Surface,,1,a,0.25,10.00,,0.03,0.00,0.01,0.03,0.00,14.04,3.19,-2.89,14.34,
K,04-May-07,2007-05-04,Surface,,2,a,0.25,10.00,,0.04,0.01,0.02,0.04,0.01,14.56,2.90,-2.87,14.60,
K,18-May-07,2007-05-18,Deep,,1,a,0.25,10.00,KK0518DEE1250,0.12,0.03,0.04,0.10,0.02,35.90,1.48,1.31,38.70,
K,18-May-07,2007-05-18,Deep,,2,a,0.25,10.00,KK0518DEE2250,0.12,0.02,0.04,0.10,0.01,42.34,0.92,0.95,44.20,
K,18-May-07,2007-05-18,Integrated,,1,a,0.25,10.00,KK0518INT1250,0.12,0.02,0.04,0.11,0.01,45.70,-0.63,0.91,45.98,
K,18-May-07,2007-05-18,Integrated,,2,a,0.25,10.00,KK0518INT2250,0.15,0.04,0.05,0.13,0.02,51.68,0.97,5.23,57.88,
K,18-May-07,2007-05-18,Surface,,1,a,0.25,10.00,KK0518SUR1250,0.15,0.05,0.06,0.14,0.03,49.87,-3.02,1.32,48.17,
K,18-May-07,2007-05-18,Surface,,2,a,0.25,10.00,KK0518SUR2250,0.13,0.04,0.05,0.12,0.02,47.89,-0.05,1.65,49.49,
K,01-Jun-07,2007-06-01,Deep,,1,a,0.25,10.00,KK0601DEE1250,0.03,0.01,0.01,0.04,0.00,16.59,3.15,-1.23,18.50,
K,01-Jun-07,2007-06-01,Deep,,2,a,0.25,10.00,KK0601DEE2250,0.04,0.01,0.02,0.04,0.00,16.51,3.09,-0.84,18.76,
K,01-Jun-07,2007-06-01,Integrated,,1,a,0.25,10.00,KK0601INT1250,0.04,0.01,0.02,0.05,0.00,19.75,3.17,-0.70,22.22,
K,01-Jun-07,2007-06-01,Integrated,,2,a,0.25,10.00,KK0601INT2250,0.04,0.01,0.02,0.05,0.00,21.81,4.07,-0.87,25.01,
K,01-Jun-07,2007-06-01,Surface,,1,a,0.25,10.00,KK0601SUR1250,0.04,0.01,0.02,0.05,0.00,23.20,3.77,-1.52,25.44,
K,01-Jun-07,2007-06-01,Surface,,2,a,0.25,10.00,KK0601SUR2250,0.04,0.01,0.02,0.05,0.00,22.83,4.10,-0.99,25.93,
K,15-Jun-07,2007-06-15,Deep,,1,a,0.25,10.00,KK0615DEE1250,0.01,0.01,0.01,0.01,0.01,2.17,3.64,-1.09,4.73,
K,15-Jun-07,2007-06-15,Deep,,2,a,0.25,10.00,KK0615DEE2250,0.01,0.01,0.01,0.01,0.00,2.34,4.35,-0.65,6.03,
K,15-Jun-07,2007-06-15,Integrated,,1,a,0.25,10.00,KK0615INT1250,0.03,0.01,0.01,0.03,0.00,11.85,3.43,0.74,16.02,
K,15-Jun-07,2007-06-15,Integrated,,2,a,0.25,10.00,KK0615INT2250,0.03,0.01,0.01,0.03,0.00,12.71,3.49,0.92,17.12,
K,15-Jun-07,2007-06-15,Surface,,1,a,0.25,10.00,KK0615SUR1250,0.09,0.02,0.02,0.06,0.00,27.02,1.10,2.03,30.15,
K,15-Jun-07,2007-06-15,Surface,,2,a,0.25,10.00,KK0615SUR2250,0.09,0.02,0.03,0.07,0.01,26.24,0.68,1.53,28.45,
K,29-Jun-07,2007-06-29,Deep,,1,a,0.50,10.00,K290607DEEP1500,0.02,0.00,0.00,0.00,0.00,0.97,1.14,0.81,2.92,
K,29-Jun-07,2007-06-29,Deep,,2,a,0.50,10.00,K290607DEEP2500,0.03,0.01,0.01,0.01,0.00,1.01,1.90,0.67,3.58,
K,29-Jun-07,2007-06-29,Integrated,,1,a,0.50,10.00,K290607INT1500,0.01,-0.01,0.00,0.00,-0.01,1.90,1.19,0.96,4.05,
K,29-Jun-07,2007-06-29,Integrated,,2,a,0.50,10.00,K290607INT2500,0.01,-0.01,-0.01,0.00,-0.01,2.18,1.14,1.11,4.43,
K,29-Jun-07,2007-06-29,Surface,,1,a,0.50,10.00,K290607SURF1500,0.00,-0.01,-0.01,0.00,-0.01,2.68,0.88,0.83,4.39,
K,29-Jun-07,2007-06-29,Surface,,2,a,0.50,10.00,K290607SURF2500,0.00,-0.01,-0.01,0.00,-0.01,2.53,0.79,0.66,3.98,
K,13-Jul-07,2007-07-13,Deep,,1,a,1.00,10.00,K130707DEEP11000,0.01,0.00,0.00,0.01,0.00,0.79,-0.18,-0.21,0.40,
K,13-Jul-07,2007-07-13,Deep,,2,a,1.00,10.00,K130707DEEP21000,0.01,0.00,0.00,0.01,0.00,0.94,0.11,0.17,1.21,
K,13-Jul-07,2007-07-13,Integrated,,1,a,0.50,10.00,K130707INT1500,0.04,0.01,0.01,0.04,0.00,10.68,0.59,0.72,11.99,
K,13-Jul-07,2007-07-13,Integrated,,2,a,0.50,10.00,K130707INT2500,0.04,0.01,0.01,0.05,0.00,11.29,0.28,0.69,12.27,
K,13-Jul-07,2007-07-13,Surface,,1,a,0.25,10.00,K130707SURF1250,0.05,0.01,0.01,0.05,0.00,22.71,0.88,2.14,25.73,
K,13-Jul-07,2007-07-13,Surface,,2,a,0.25,10.00,K130707SURF2250,0.04,0.01,0.01,0.04,0.00,21.87,0.50,1.86,24.23,
K,27-Jul-07,2007-07-27,Deep,,1,a,0.25,10.00,KK270707DEEP11250,0.03,0.01,0.01,0.03,0.00,14.14,4.89,-0.39,18.64,
K,27-Jul-07,2007-07-27,Deep,,2,a,0.25,10.00,KK270707DEEP21250,0.03,0.01,0.02,0.03,0.00,11.32,4.26,-1.56,14.02,
K,27-Jul-07,2007-07-27,Integrated,,1,a,0.25,10.00,KK270707INT1250,0.03,0.01,0.02,0.05,0.00,22.59,2.62,0.00,25.22,
K,27-Jul-07,2007-07-27,Integrated,,2,a,0.25,10.00,KK270707INT2250,0.03,0.01,0.02,0.05,0.00,21.81,2.22,-0.49,23.54,
K,27-Jul-07,2007-07-27,Surface,,1,a,0.25,10.00,KK270707SURF1250,0.11,0.03,0.05,0.17,0.01,74.23,-4.11,3.61,73.73,
K,27-Jul-07,2007-07-27,Surface,,2,a,0.25,10.00,KK270707SURF2250,0.12,0.03,0.04,0.17,0.00,79.61,-4.10,4.12,79.63,
K,10-Aug-07,2007-08-10,Deep,,1,a,0.50,10.00,K081007DEEP1500,0.05,0.02,0.03,0.03,0.01,4.80,4.75,0.91,10.46,
K,10-Aug-07,2007-08-10,Deep,,2,a,0.50,10.00,K081007DEEP2500,0.01,0.00,0.01,0.01,0.00,3.08,1.99,-1.23,3.84,
K,10-Aug-07,2007-08-10,Integrated,,1,a,0.25,10.00,K081007INT1250,0.05,0.01,0.02,0.07,-0.01,33.98,3.01,0.80,37.79,
K,10-Aug-07,2007-08-10,Integrated,,2,a,0.25,10.00,K081007INT2250,0.06,0.02,0.03,0.08,0.00,37.19,3.56,2.42,43.18,
K,10-Aug-07,2007-08-10,Surface,,1,a,0.25,10.00,K081007SURF1250,0.07,0.02,0.03,0.10,0.00,48.53,2.00,3.77,54.30,
K,10-Aug-07,2007-08-10,Surface,,2,a,0.25,10.00,K081007SURF2250,0.07,0.02,0.03,0.10,0.00,45.52,1.30,2.19,49.00,
K,23-Aug-07,2007-08-23,Deep,,1,a,0.25,10.00,K082307DEEP1250,0.03,0.01,0.02,0.02,0.01,6.43,6.03,-0.14,12.32,
K,23-Aug-07,2007-08-23,Deep,,2,a,0.25,10.00,K082307DEEP2250,0.02,0.00,0.01,0.01,0.00,6.07,6.26,-0.37,11.97,
K,23-Aug-07,2007-08-23,Integrated,,1,a,0.25,10.00,K082307INT1250,0.07,0.02,0.03,0.12,-0.01,56.81,0.66,4.19,61.66,
K,23-Aug-07,2007-08-23,Integrated,,2,a,0.25,10.00,K082307INT2250,0.07,0.02,0.03,0.12,0.00,54.72,1.12,3.86,59.70,
K,23-Aug-07,2007-08-23,Surface,,1,a,0.25,10.00,K082307SURF1250,0.06,0.02,0.03,0.12,0.00,55.50,1.71,2.75,59.96,
K,23-Aug-07,2007-08-23,Surface,,2,a,0.25,10.00,K082307SURF2250,0.06,0.02,0.03,0.11,0.00,52.89,0.60,3.08,56.57,
K,24-Sep-07,2007-09-24,Deep,,1,a,0.75,10.00,K092407DEEP1750,0.09,0.02,0.03,0.12,0.00,19.21,-0.35,0.25,19.11,
